Ordering,Experiment Name,Day of Experiment,TIFF Name,Link to Image,KP score,LW score,KC score,XP score,# of Graders Scored,4/4 Graders Agree?,3/4 graders agree,2/4 graders agree,50/50 Split,T/F if na of 50/50 Split,Final Score,Mode
3258,20240407,PMU Day56 R&L,20240206mouse3_OD_R_4_0_0000016_Structure_0003,https://drive.google.com/file/d/18WIkaX3cqIrTwvN9wZAzF7vThHUrEXuH/view?usp=drive_link,,1,0.5,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
3259,20240407,PMU Day56 R&L,20240206mouse3_OD_R_4_0_0000016_Structure_0004,https://drive.google.com/file/d/1Y9lZW022o2fNsCIcjbyEXzXL7ZTtGh6R/view?usp=drive_link,,2,0.5,0.5,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
3260,20240407,PMU Day56 R&L,20240206mouse3_OS_R_2_0_0000002_Structure_0001,https://drive.google.com/file/d/1UHF06ezJCDyK0VaHArUvba9Wd7j2uHDM/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3261,20240407,PMU Day56 R&L,20240206mouse3_OS_R_2_0_0000002_Structure_0002,https://drive.google.com/file/d/1Su7pXzK6BYGFbEX06BmlrdpEIdTg404r/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3262,20240407,PMU Day56 R&L,20240206mouse3_OS_R_2_0_0000002_Structure_0003,https://drive.google.com/file/d/1zbUmCevziuno1KPbqP7m-2B6_eDlYeRW/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3263,20240407,PMU Day56 R&L,20240206mouse3_OS_R_2_0_0000002_Structure_0004,https://drive.google.com/file/d/1PviJigQ3U2sZu4FWFV7xQ_TZ9kA_eW6y/view?usp=drive_link,,0.5,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3264,20240407,PMU Day56 R&L,20240206mouse3_OS_R_4_0_0000009_Structure_0001,https://drive.google.com/file/d/1-lXxp_lYrBxRakrmUXI7piPAYhlw7NLT/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3265,20240407,PMU Day56 R&L,20240206mouse3_OS_R_4_0_0000009_Structure_0002,https://drive.google.com/file/d/1hRLg_UiWsGGbHLDmBRJfiSJJWMOpx7NA/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3266,20240407,PMU Day56 R&L,20240206mouse3_OS_R_4_0_0000009_Structure_0003,https://drive.google.com/file/d/1ztBOcJaU9VmE_2JcY-Sy-lV7uqpmPv6O/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3267,20240407,PMU Day56 R&L,20240206mouse3_OS_R_4_0_0000009_Structure_0004,https://drive.google.com/file/d/1UmZu077tPhcbeOTFESxr1HR6ORVnkylj/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3268,202404014,PMU Day56 R&L,20240206mouse1_OD_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/16L8QiGge0wIQYR9mouwjadvvJ0Eu3Fsw/view?usp=drive_link,,1,100,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
3269,202404014,PMU Day56 R&L,20240206mouse1_OD_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/1oS-S5wn9DFzX053dgpeqWx9qIfs0GIYT/view?usp=drive_link,,1,100,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
3270,202404014,PMU Day56 R&L,20240206mouse1_OD_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/1LIFQgFMHDQhDWZfm4j6Z5sYysCv2lUb_/view?usp=drive_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
3271,202404014,PMU Day56 R&L,20240206mouse1_OD_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/1-xwN0IREMV3usSlHkZL0V2-1qHXtV5LO/view?usp=drive_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
3272,202404014,PMU Day56 R&L,20240206mouse1_OD_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/1evM3aGAbqdX2zrLDuXdsAiGb3azMGTLB/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
3273,202404014,PMU Day56 R&L,20240206mouse1_OD_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/1XZ2VHxlmgCb4ws2XnYLdMj2XoEVmJLD6/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
3274,202404014,PMU Day56 R&L,20240206mouse1_OD_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/1ieqhsM0Uw5NV7ZyW5PAgEAafiDorCSed/view?usp=drive_link,,2,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
3275,202404014,PMU Day56 R&L,20240206mouse1_OD_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1rwt1VptjzsA5xk8ga77PWjMC3fKjpXMm/view?usp=drive_link,,3,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
3276,202404014,PMU Day56 R&L,20240206mouse1_OS_R_2_0_0000051_Structure_0001,https://drive.google.com/file/d/1i0EYvYpKiobsXyhPDCmqNR8zjo8bb6UM/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3277,202404014,PMU Day56 R&L,20240206mouse1_OS_R_2_0_0000051_Structure_0002,https://drive.google.com/file/d/1aadoDmEWa3B_xwvEARMPlA53Gx5fQ6xH/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3278,202404014,PMU Day56 R&L,20240206mouse1_OS_R_2_0_0000051_Structure_0003,https://drive.google.com/file/d/1G5fPEcLR2IQskvA8O51i4Wf2UGiPC-ka/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3279,202404014,PMU Day56 R&L,20240206mouse1_OS_R_2_0_0000051_Structure_0004,https://drive.google.com/file/d/1ILIaK0r4-xvicKHUVBUAecDliOABuKSC/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3280,202404014,PMU Day56 R&L,20240206mouse1_OS_R_4_0_0000044_Structure_0001,https://drive.google.com/file/d/1UDNlCZytwPbEXl28Rc3Y0s6BDTZzyVvW/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3281,202404014,PMU Day56 R&L,20240206mouse1_OS_R_4_0_0000044_Structure_0002,https://drive.google.com/file/d/1VLCTkOxtAT4q4dLyZlSh46FJIZVmeGbi/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3282,202404014,PMU Day56 R&L,20240206mouse1_OS_R_4_0_0000044_Structure_0003,https://drive.google.com/file/d/1wuLDVUynT4mrXiOy68bWvZCrf--Eg9cr/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3283,202404014,PMU Day56 R&L,20240206mouse1_OS_R_4_0_0000044_Structure_0004,https://drive.google.com/file/d/10VNoyBMwcCJgpp5rDsvKqU7vR5DGMbT7/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3284,202404014,PMU Day56 R&L,20240206mouse2_OD_R_2_0_0000051_Structure_0001,https://drive.google.com/file/d/1RASxpqsV858lPZBFGsiMHHv2uvF2cce0/view?usp=drive_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
3285,202404014,PMU Day56 R&L,20240206mouse2_OD_R_2_0_0000051_Structure_0002,https://drive.google.com/file/d/1a3d1gyexBVLksRbfjS6KtQDL2R3Ca1aT/view?usp=drive_link,,1,0.5,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
3286,202404014,PMU Day56 R&L,20240206mouse2_OD_R_2_0_0000051_Structure_0003,https://drive.google.com/file/d/1wCCZM8WhqvcaJoDCJrZbkJ6kIJ_ecT3t/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
3287,202404014,PMU Day56 R&L,20240206mouse2_OD_R_2_0_0000051_Structure_0004,https://drive.google.com/file/d/1Qnjs-fz1T-bMCRREEaWQRbvtDt-AHQ_r/view?usp=drive_link,,2,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
3288,202404014,PMU Day56 R&L,20240206mouse2_OD_R_4_0_0000044_Structure_0001,https://drive.google.com/file/d/1sxcsCngcXQfjUm-DekeYc6346IzASbIo/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
3289,202404014,PMU Day56 R&L,20240206mouse2_OD_R_4_0_0000044_Structure_0002,https://drive.google.com/file/d/1yPIZYXQ6t_9clJF2ol5NYmOdrm1VELXj/view?usp=drive_link,,2,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
3290,202404014,PMU Day56 R&L,20240206mouse2_OD_R_4_0_0000044_Structure_0003,https://drive.google.com/file/d/1LungbBnvlkz2OPgiLTfDUfqqnryyGmWQ/view?usp=drive_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
3291,202404014,PMU Day56 R&L,20240206mouse2_OD_R_4_0_0000044_Structure_0004,https://drive.google.com/file/d/1hD7svisjxxP-W4IA8-4re2Fh-oDS1aL5/view?usp=drive_link,,3,2,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
3292,202404014,PMU Day56 R&L,20240206mouse2_OS_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/16mBe0xFmKlOFZnJis0Q0O6yG4Y9GzhQP/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3293,202404014,PMU Day56 R&L,20240206mouse2_OS_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/12jlx4AwKmExNr5wexFC3xc2Bi0zfTMia/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3294,202404014,PMU Day56 R&L,20240206mouse2_OS_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/1TjQzybrgFgjQvG8hn6Nmiujo3WVCh8lR/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3295,202404014,PMU Day56 R&L,20240206mouse2_OS_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/1aUSvcufvkSOzIwncAEXXO6M4nqPKLT6A/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3296,202404014,PMU Day56 R&L,20240206mouse2_OS_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/1gch8jTpP1z-FJ6Gu6QV5tHz0H58TtoWO/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3297,202404014,PMU Day56 R&L,20240206mouse2_OS_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/15j1F-MI4vfbje6yFTscw-uQP70UxQEfj/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3298,202404014,PMU Day56 R&L,20240206mouse2_OS_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/1ZYCDTyDjNbCpoMQYtZkmi-blzxfEevJf/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3299,202404014,PMU Day56 R&L,20240206mouse2_OS_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1N-YTzqh5Ntspy8DqbGqaOEHWL5LzqC86/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3300,202404014,PMU Day56 R&L,20240206mouse3_OD_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/1I4Flxx0gS9jSdbG5LqOTtKOr9e6KPv4X/view?usp=drive_link,,0,0.5,0.5,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
3301,202404014,PMU Day56 R&L,20240206mouse3_OD_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/1xaQ5S1kvw8-zAlAnp1RZUUQS50RTRx8u/view?usp=drive_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
3302,202404014,PMU Day56 R&L,20240206mouse3_OD_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/12tdlHV6c31UARnu0-btmag1q_wW1k0Up/view?usp=drive_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
3303,202404014,PMU Day56 R&L,20240206mouse3_OD_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/19NqP9TGn7SX5zqRABC8-2jTpdg-l-eYg/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
3304,202404014,PMU Day56 R&L,20240206mouse3_OD_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/1GGsvov-xHXdLOCxC-Fu1V7AdFPnT7Vt5/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3305,202404014,PMU Day56 R&L,20240206mouse3_OD_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/1mdOTtQtDzuWnbM6FoLsaI22SXNfCQqEx/view?usp=drive_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
3306,202404014,PMU Day56 R&L,20240206mouse3_OD_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/1G9HGg_vI70NOUm9ZZfK1Ax1XYa_tPn24/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3307,202404014,PMU Day56 R&L,20240206mouse3_OD_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1g-qWipAZaL6H-retwEFcjlowThSOhF52/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3308,202404014,PMU Day56 R&L,20240206mouse3_OS_R_2_0_0000051_Structure_0001,https://drive.google.com/file/d/172oGPFlmfoUoK3Gr2r0HW2yr7OisJMiy/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3309,202404014,PMU Day56 R&L,20240206mouse3_OS_R_2_0_0000051_Structure_0002,https://drive.google.com/file/d/1rn6Y0Rn9h8NguFkfhXpBLuGJh_m3t6tE/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3310,202404014,PMU Day56 R&L,20240206mouse3_OS_R_2_0_0000051_Structure_0003,https://drive.google.com/file/d/1ek20IiXRrZnBFm8y8xa23wZv5T2x0Qbw/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3311,202404014,PMU Day56 R&L,20240206mouse3_OS_R_2_0_0000051_Structure_0004,https://drive.google.com/file/d/1T2hJMbcnEEH8eQlQOSa_Tx1cPgGDBMOK/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3312,202404014,PMU Day56 R&L,20240206mouse3_OS_R_4_0_0000044_Structure_0001,https://drive.google.com/file/d/1Ye-WPV5icRmAzenOUOHfp88-SXFhnKqh/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3313,202404014,PMU Day56 R&L,20240206mouse3_OS_R_4_0_0000044_Structure_0002,https://drive.google.com/file/d/19bEXwEzEyGxwL9Xm5V8KU2xnbRSJW3Du/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3314,202404014,PMU Day56 R&L,20240206mouse3_OS_R_4_0_0000044_Structure_0003,https://drive.google.com/file/d/1tKOWCX-TUFM3JUw02dWrJv9kQDjJVZLS/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3315,202404014,PMU Day56 R&L,20240206mouse3_OS_R_4_0_0000044_Structure_0004,https://drive.google.com/file/d/1CN3gn9JB8B8p1fUGx-HF9igRxCaWSpFh/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3316,202404014,PMU Day56 R&L,20240206mouse4_OD_R_2_0_0000051_Structure_0001,https://drive.google.com/file/d/1Z2v0m5OhGXl8iI7y_bcPnZD59BmARSGU/view?usp=drive_link,,1,0.5,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
3317,202404014,PMU Day56 R&L,20240206mouse4_OD_R_2_0_0000051_Structure_0002,https://drive.google.com/file/d/1PufKm0xpnFZtuSTUVf-JShhKXuNn56jn/view?usp=drive_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
3318,202404014,PMU Day56 R&L,20240206mouse4_OD_R_2_0_0000051_Structure_0003,https://drive.google.com/file/d/1kPVtMRJz7QRavlWvUl2TFad9z1qH0BNP/view?usp=drive_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
3319,202404014,PMU Day56 R&L,20240206mouse4_OD_R_2_0_0000051_Structure_0004,https://drive.google.com/file/d/1GSC91_tdqy40KnZ0RHM-fmX_1O9WX2ho/view?usp=drive_link,,1,0.5,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
3320,202404014,PMU Day56 R&L,20240206mouse4_OD_R_4_0_0000044_Structure_0001,https://drive.google.com/file/d/1sh0KLfr2KeVVagD6s4eOB4eyRI7LKO2T/view?usp=drive_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
3321,202404014,PMU Day56 R&L,20240206mouse4_OD_R_4_0_0000044_Structure_0002,https://drive.google.com/file/d/1lux_OizQj0AZtOHag8Qunb7WckjEFKJP/view?usp=drive_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
3322,202404014,PMU Day56 R&L,20240206mouse4_OD_R_4_0_0000044_Structure_0003,https://drive.google.com/file/d/1diOmSdGv0lGXTLZNlobAZFYFZCyZFXl2/view?usp=drive_link,,0.5,0,0.5,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
3323,202404014,PMU Day56 R&L,20240206mouse4_OD_R_4_0_0000044_Structure_0004,https://drive.google.com/file/d/1iId7bn7yhkpc1tKZSQoraT3KWY7aiDp9/view?usp=drive_link,,0,0,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3324,202404014,PMU Day56 R&L,20240206mouse4_OS_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/1sm_4IKCtTBA7t2CeGYw3Wwb9-pSZJYgk/view?usp=drive_link,,100,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3325,202404014,PMU Day56 R&L,20240206mouse4_OS_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/1wqLmmccDnQ9f7dhanaxHRD_ffRHpI0w5/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3326,202404014,PMU Day56 R&L,20240206mouse4_OS_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/1tq461Qkpk6PteHQ5dS5YSo0Dl8RDihpV/view?usp=drive_link,,100,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3327,202404014,PMU Day56 R&L,20240206mouse4_OS_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/1XFsHBml3MxyoyDJqMa901m-_dk-jGMUF/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3328,202404014,PMU Day56 R&L,20240206mouse4_OS_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/1bPejvO_L9DN-WxzL9QoUH9mIFl2IwupG/view?usp=drive_link,,100,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3329,202404014,PMU Day56 R&L,20240206mouse4_OS_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/1gZreZSv1kfT_leP3RYRYZ_5r_xDUPweR/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3330,202404014,PMU Day56 R&L,20240206mouse4_OS_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/13bQU_W246CC-DQK2SoL-6qpuzUiXueqe/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3331,202404014,PMU Day56 R&L,20240206mouse4_OS_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/15KdQllbeLmMTc0KF9dJ9dJgC7ziUXm79/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3332,202404014,UMU Day56 ,20240219mouse1_OD_R_2_0_0000023_Structure_0001,https://drive.google.com/file/d/1gVy1VrH1Pu07OIoZtD8defieo6IdVFpg/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3333,202404014,UMU Day56 ,20240219mouse1_OD_R_2_0_0000023_Structure_0002,https://drive.google.com/file/d/19K7WDs-U7lU0LSM1sKOAHQTEpEHFbx8-/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3334,202404014,UMU Day56 ,20240219mouse1_OD_R_2_0_0000023_Structure_0003,https://drive.google.com/file/d/1dpnPwXW4LBYEWMC4JolwCYGSPOmw_opK/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3335,202404014,UMU Day56 ,20240219mouse1_OD_R_2_0_0000023_Structure_0004,https://drive.google.com/file/d/1EEu16D6pSbG5D2oxQzenEvYXUQgMwseU/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3336,202404014,UMU Day56 ,20240219mouse1_OD_R_4_0_0000016_Structure_0001,https://drive.google.com/file/d/1UdFgoqqwzCxWqbXSEKW2bMRhgF9-WIS6/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3337,202404014,UMU Day56 ,20240219mouse1_OD_R_4_0_0000016_Structure_0002,https://drive.google.com/file/d/11WAElnCYjgmeFvbis2ku4VNfErew3zDM/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3338,202404014,UMU Day56 ,20240219mouse1_OD_R_4_0_0000016_Structure_0003,https://drive.google.com/file/d/1hJdSANehm-HmAKZcgS6jPWryK3eDLyeA/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3339,202404014,UMU Day56 ,20240219mouse1_OD_R_4_0_0000016_Structure_0004,https://drive.google.com/file/d/1QqsIvVhewdoMYvucjjncf56hiqAhRoFk/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3340,202404014,UMU Day56 ,20240219mouse2_OD_R_2_0_0000002_Structure_0001,https://drive.google.com/file/d/1H9agM7Ts72Q9_v0nefq4gbnLwxqhpfVO/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3341,202404014,UMU Day56 ,20240219mouse2_OD_R_2_0_0000002_Structure_0002,https://drive.google.com/file/d/1xQyEwLBdOzpdVpeh45idqmxouxZn3wbr/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3342,202404014,UMU Day56 ,20240219mouse2_OD_R_2_0_0000002_Structure_0003,https://drive.google.com/file/d/1hkrIVJfftF6rCdlnQgK59MbxwmhKu0Fp/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3343,202404014,UMU Day56 ,20240219mouse2_OD_R_2_0_0000002_Structure_0004,https://drive.google.com/file/d/1RdaA9C2PrbRD7tbmXvzmSYfii3f6-YrO/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3344,202404014,UMU Day56 ,20240219mouse2_OD_R_4_0_0000009_Structure_0001,https://drive.google.com/file/d/1SNOM5-IgAxK7QDN7YnOAEprjzWBueJ9J/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3345,202404014,UMU Day56 ,20240219mouse2_OD_R_4_0_0000009_Structure_0002,https://drive.google.com/file/d/1m05STYkmVCxvSyLqyIh4SoALIVUN5pO3/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3346,202404014,UMU Day56 ,20240219mouse2_OD_R_4_0_0000009_Structure_0003,https://drive.google.com/file/d/1et72ZgGk4TJ9TbCbu7RfLXM_LzkRo8FO/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3347,202404014,UMU Day56 ,20240219mouse2_OD_R_4_0_0000009_Structure_0004,https://drive.google.com/file/d/1ftyv2vUbAscZgcYz8IjXUY_VcjOYT2pQ/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3348,202404014,UMU Day56 ,20240219mouse3_OD_R_2_0_0000023_Structure_0001,https://drive.google.com/file/d/1zCCkfTb2MmqqCJCLouTcyl-3Up79uj1o/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3349,202404014,UMU Day56 ,20240219mouse3_OD_R_2_0_0000023_Structure_0002,https://drive.google.com/file/d/19L-ChC0yuh9X5--_ldSDOOuu1W2p6403/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3350,202404014,UMU Day56 ,20240219mouse3_OD_R_2_0_0000023_Structure_0003,https://drive.google.com/file/d/1F4OeoVJ8zaTjjdhjsOaK7993M9wft-Lo/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3351,202404014,UMU Day56 ,20240219mouse3_OD_R_2_0_0000023_Structure_0004,https://drive.google.com/file/d/11qJ4lMkxIQafXVZrhQO3eOr2ONz5PFzx/view?usp=drive_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
3352,202404014,UMU Day56 ,20240219mouse3_OD_R_4_0_0000016_Structure_0001,https://drive.google.com/file/d/1J_vqM0CteXpe4fjMxIHuLFuXXGozYPai/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3353,202404014,UMU Day56 ,20240219mouse3_OD_R_4_0_0000016_Structure_0002,https://drive.google.com/file/d/1wDwhc9OQIW491PhgHQlIbTfmNkJ2R16E/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3354,202404014,UMU Day56 ,20240219mouse3_OD_R_4_0_0000016_Structure_0003,https://drive.google.com/file/d/1Y2GevgGMEafsslDeUmTFJbeiU44cW3UV/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3355,202404014,UMU Day56 ,20240219mouse3_OD_R_4_0_0000016_Structure_0004,https://drive.google.com/file/d/1iMJA2fKTnwmjAwfsgByiKX_IpBEyDy7k/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
3356,202404014,UMU Day56 ,20240219mouse4_OD_R_2_0_0000002_Structure_0001,https://drive.google.com/file/d/11WczyXfRQEkfxyVlhvXNlT1-eQy8iSER/view?usp=drive_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
